,main_category,Pricing,product_name,seller_name,quantity,Discount_applicable
1316431,Jewellery & Accessories,3.710593167,Brand new Brown specs instock (no degree),rui,21604.69082,Yes
262545,Women's Apparel,11.48333235,CELOSIA BLOUSE 5.0🔖SABELLA🔖,nisamo,39780.56063,No
844738,Men's Wear,8.972784039,Maret Men's Kelahiran T-shirt,daplo,31667.49574,Yes
1144594,"Toys, Kids & Babies",13.95086785,Dooglee Bolster Infant Gloves,konxeptl,86284.75807,Yes
1489934,Kids Fashion,8.704237562,Pingu 90401212 - Baby Dress,pinguoffic,59474.59024,No
1376446,Home & Living,18.20747473,Flannel Thickened Crystal Warm Suede Pillow Cover,hbbxwl,11058.85121,No
833502,Mobile & Gadgets,6.070094396,Infinix Hot 9 Bts Series 2 Unicase Case,uni_c,20275.17195,Yes
733326,"Toys, Kids & Babies",11.58363645,BAG BABY CUTE,norfaz,31805.86024,No
1116703,Women's Apparel,13.11228257,Layla duo reverse print crop tank top,a.lv,83615.5211,No
1590286,Men's Wear,16.24075936,Koko Adult Kurta List Original Bunayya,logtam.o,58143.38486,Yes
1479384,Men's Wear,291.9893522,Winter Down Jacket Men's Casual Loose Wild 2020,product,27464.96844,Yes
1539510,Kids Fashion,12.9242132,Croco Unicorn Import Children's Sandals,cutebaby1,39137.31919,Yes
1726925,Women's Apparel,14.58226258,Maid Maid Uniform Nurse Sexy Lingerie Set Z 388,shoebo,62615.07365,Yes
1789798,Jewellery & Accessories,27.24010448,[Miniart] Necklace _ Amur from ship korea,webeaut,28654.1889,No
861452,Women's Apparel,23.4991615,Muslim Swimsuit Syari Blouse (dgn 2 Model Veil),agus_rakhm,69522.46657,No
897689,Men's Wear,15.1107888,Spiderman Long Sleeve Superhero Shirt,kingkongtact,16152.00347,No
69916,Men's Shoes,12.98454595,Owen Orca Men's Camouflage Sandals,cozmodof,38293.4581,Yes
265583,Women's Apparel,20.59270202,Gamis Brukat / Gamis Tile (busui Fold Chest),jovijv,85311.52154,Yes
1103098,Kids Fashion,12.91426246,Children's Socks Cotton Baby Cotton Socks,xtyh3j,79628.16814,Yes
930971,Home & Living,5.559940859,Table and chair mats,chongh,20602.19275,Yes
950401,Jewellery & Accessories,9.157329186,QXS24W Diamond Ring Wedding Ring Ring,reds,94325.45864,Yes
270547,Women's Shoes,27.69652523,Women's Casual Shoes Thick Bottom Mesh Sneakers,xxnk,36691.11929,Yes
1402287,Mobile & Gadgets,3.155915595,6pcs/Set  Women  Knuckle Rings ,justeas,67639.97486,Yes
519863,Mobile & Gadgets,5.71039492,Iphone 6 And 6s Floral Artisan Style (D15),cele,22972.17403,No
1342497,Jewellery & Accessories,2.336941225,2 pairs/set Classic Natural pearl ball earrings,magicm,68916.91639,No
669614,Home & Living,12.19447968,Wall Hanging Posters Of The Hadith,legna_,80991.96573,No
1022359,Beauty & Personal Care,56.08164154,Dior Lip Glow Oil Dior Lip Oil,regikos,53460.25586,Yes
1516221,Men's Wear,21.29784037,Men's short sleeve shirt black floral,indone,82206.35947,Yes
1758278,Automotive,12.57732996,Cheapest Cod Just Rain,flo_10,97790.43225,No
1242016,Women's Apparel,16.01107145,BOKITTA ITEM LOCK SEMASA LIVE 18.11.2020 SAHAJA,bokitt,86184.5153,Yes
1909480,Home & Living,15.75366747,Leather Stool Small Situated Household Living Room,tique,28795.28797,Yes
1069714,Women's Shoes,21.1857484,2 Shoes Silver Sequins Pointed High Heels,daigw1,47642.41504,No
113412,"Toys, Kids & Babies",352.9422066,Barbie Dreamhouse,caif,102897.6582,Yes
1205199,"Toys, Kids & Babies",36.23146007,LEGO Friends 41348 Service & Care Truck,toyst,31590.01707,Yes
40866,Home & Living,28.75055511,Women's Costume Of Adult! Costume,ann91,69541.93839,No
1512001,Women's Apparel,5.184323576,"Hijab Tierack Misty, Hijab Quadrangle By Ansania",ansaniahij,57002.13312,No
1819203,Home & Living,294.1124481,FoodSaver FFS004 Vacuum Machine / System,sg_mark,19376.83455,No
1180864,Home & Living,9.069147226,1 pcs Cute Hot Office Student Kids Ball Point Pen,qinj,41205.20939,Yes
1680017,Sports & Outdoors,40.2963334,Yonex Akayu Badminton Shoes 3,fauzana,101438.3168,Yes
354165,Pet Food & Supplies,6.93739795,Cat wig cute rabbit dress up,dangshun,89552.09092,Yes
804689,Home & Living,15.47096279,Mickey Mouse Pyjamas Sedondon,pyjamas,13047.85799,Yes
400790,Mobile & Gadgets,9.377530353,For LG X5 Leather Flip Pouch Cover (White),fig,47225.36454,Yes
1472747,Women's Bags,22.37515933,Fashion Cartoon Plush Brown Bear Kids Backpack,swro,41964.46155,No
1369696,Automotive,8.909719767,Polytron 3 Layer Health Mask,moniqu3l,94098.35219,No
1288992,Women's Apparel,8.515898452,Skirt Dress Pants Skirt Short A Word Shorts Skirt,shanhew,51829.6419,Yes
1015762,Women's Apparel,11.40023311,Seliya Maxi,grosirhija,28735.83369,Yes
386553,Women's Apparel,34.37401269,Woolen Skirt High Waist Woolen Skirt Female,fan912,53494.80134,Yes
420767,Women's Apparel,11.5416061,ODEEN Tshirt Muslimah Laila Kualiti & Murah LA1,zadatex,65928.96301,Yes
930539,Games & Hobbies,3.383194926,NP-F550 Battery Charger for Sony,countl,19532.50688,Yes
235543,Beauty & Personal Care,18.78046364,Propolinse Mouthwash (Alcohol Free) 600ml ,sap,11283.04798,Yes
1816545,"Toys, Kids & Babies",22.70053529,💯Original PopPop Hair Surprise from LOL💕💕,yanxua,95765.47777,Yes
514316,Beauty & Personal Care,4.756705937,Share In Jar Bottle Tamanu Oil Falabelle,rrbea,73679.36004,Yes
493765,Women's Apparel,16.13703065,☁️blue pleated skirt☁️,swed,45097.80753,Yes
792978,Women's Apparel,14.71096395,Black List White Pants,brandedsh,92756.23948,Yes
276608,Women's Apparel,15.73017726,FERLY SHIRT Patern 11-17,arrayan.,23184.59642,Yes
1214449,Mobile & Gadgets,7.050733042,Apple Phone Case Iphone 7/8 Plus Iphone 7/8 Plus,zhaoyi,81046.96382,No
851106,Women's Apparel,221993.841,请勿下单test item308478,cb_api,41135.58896,Yes
1119648,Women's Bags,13.74725843,Women's Sling Bag Sling Bag Nylon,jiang1,63409.33625,Yes
940703,Women's Apparel,13.27741633,T-shirt Sleeve Chiffon Loose People Silk Women's T,twxp,17430.99271,No
1849388,Women's Shoes,20.48115225,Saleeee Fashion Sport Shoes 1963,gudangse,100481.0611,No
1954904,Sports & Outdoors,20.31639022,Volly Asics Gel Sky Elite Black White Red Shoes,sneaker,92736.63052,Yes
1789633,Men's Wear,13.76502303,Cartoon Letter Printed Cotton Knitted Pants,ho20,21989.66816,Yes
872637,Sports & Outdoors,9.8701275,Cone Bowl (contents 12pcs),okespor,92229.29481,No
1200539,Mobile & Gadgets,12.33621803,Mobile Phone Card Pin Sim Card Access Card Pin,wangshe,96895.60686,Yes
1587171,Jewellery & Accessories,11.971637,Gg Embos 4cm Belt,rulsf,38651.17265,No
1204118,Food & Beverages,41.14947811,Uncle DiDi's Popcorn 6 Medium Tubs Bundle,rar,60641.75581,No
618812,Women's Shoes,17.31628453,Junery Black Flatshoes,adorablep,79149.02024,Yes
273835,Jewellery & Accessories,15.40016575,Headband Wash Face Tied Head Korean Cute Hair Band,googi,68697.19348,No
837914,Men's Wear,23.01661883,Men's Jacket Hooded Plus Velvet Casual Windbreaker,zhangyuji,58123.4993,No
1576082,Women's Bags,5.825512616,Saleee Fl Sling Bag Fz01,gudangse,99291.01238,Yes
1766799,Home & Living,14.79912707,Christmas Decorations Pendant Christmas Ball Set,dream,25779.34585,Yes
232227,Women's Bags,353.8369674,NEONOE M44021,pans,38070.7535,Yes
1401665,Men's Bags,13.37736887,VANS SHOULDER BAG/ CROSS BODY BAG,zx.c,28496.53326,Yes
397943,Mobile & Gadgets,194.2060663,Huawei Mate 20 Lite Smartphone 64 GB,warrantytrus,69340.94473,Yes
64025,Women's Apparel,6.519827902,Busui Kriwilan Batik Shirt Dress,batik,35499.49066,Yes
1792002,Women's Bags,79.36710054,Anello backpack R AT-B2261 DML denim multi,vipplaza,13822.07018,Yes
1648106,Women's Apparel,24.63617603,Yuki Midi Dress A B C P By Kienka,haloa,71712.35648,No
102840,Women's Apparel,20.26088989,T-shirt Dress 1621,vennie_eve,54605.03127,Yes
1457333,Home & Living,19.69343142,Nippon Paint 3-in-1 Medifresh NP N 1852 P 1L,nipponpain,11933.885,Yes
1938065,Mobile & Gadgets,13.26349086,Hard Plastic Painting Case For iPhone 5S,device,46362.16534,Yes
1756860,Women's Shoes,9.303135373,Cherry Blossom Pink 1970 S Canvas Shoes,xingfumu,51471.80563,Yes
364580,Jewellery & Accessories,15.81157396,Necklace Ins Double C Necklace Female Necklace,yuzhuol,21892.43354,No
110326,Women's Shoes,22.53171475,Open Po Bellagio Art Sandals 948,topsura,81336.06851,No
47751,Computers & Peripherals,842.265317,Dell Inspiron 14-5468,datate,24638.39801,Yes
1152142,Mobile & Gadgets,14.22320825,"Toptul 1/2"" DR. Star Sockets (BAED series)",toptul_o,37126.03623,Yes
60521,Women's Apparel,25.97813667,Kanaya Dress Lavender L (booked),hijabka,88352.67632,Yes
421564,Women's Apparel,8.617405852,Batik Couple Family Batik Official Batik Uniform,indm,60028.9212,Yes
347068,Women's Apparel,15.86411284,Women's Lace Push Up Bra Set,qzzsf,19323.15161,No
531906,Women's Apparel,15.80033541,Gamis Jarik Gendong Vol.2 Flower Vase,jani_,70475.88397,Yes
1340274,Women's Shoes,8.811575686,Nike Air 720 8966m Shoes,thomas_,28063.20217,Yes
999678,Home & Living,9.525327517,☀🌴🌷Shampoo Lotion Pump Household Decor,mermaidpr,95091.83249,Yes
1696738,Women's Apparel,15.020907,ALEENA DRESS BY JAVINA,syahila1,98774.18921,No
848157,Beauty & Personal Care,13.26145148,Cussons Kids Body Wash 350ml / 200ml Shampoo,aristy,101295.4927,No
1027708,Home & Living,11.84506955,Cartoon Bedding Set Queen King Size Bedding Set,hanci,26156.58504,No
348141,Kids Fashion,18.94911943,Children's Clothing New Jacket Short Jacket,wangx,20785.28849,Yes
1547102,Jewellery & Accessories,15.720545,Keychain Star Serial Card Bag Pendant Tfboys,farrs,10741.86923,Yes
1974464,Women's Bags,18.94109783,Pack Men And Women Canvas Bag Handbag With Cute,kanglix,86065.51037,Yes
430561,Women's Bags,21.21643911,2020 Shoulder Wide Band Camera Small Square Bag,shufu,107815.608,Yes
155642,Women's Apparel,15.01692887,Myrubylicious Armenia Tunic Code 1024,myrubyli,14756.85054,Yes
999434,Women's Apparel,14.04683785,Latest Fashion Korinabe Women's Blouse Tops,bajubandun,47565.43171,Yes
1997108,Women's Apparel,27.59233823,Women's Long Sleeve Cotton Pajamas,abbott4,34030.51838,Yes
801628,Women's Apparel,13.40070063,Mint green babydoll ,gc,27510.72217,Yes
794741,Home & Living,11.40258345,[BN] Mini Sealer,gj_lif,16928.39841,No
668896,Women's Apparel,19.92642837,Gamis Set Khimar Trend Muslim Fashion,reynafa,79331.51882,No
636555,Beauty & Personal Care,10.79165627,Nail Clipper with File,aile,107565.7993,Yes
1651870,Kids Fashion,15.54555607,Girl's Volleyball Printing Shirt,syakur_sport,75185.68775,No
1065406,Kids Fashion,13.48187572,Three Years Kids Cartoon Hooded Sweater,ho20,44822.11206,Yes
1100626,Women's Apparel,15.51653618,Japan Ice Silk Thin No Rims Seamless Sports Vest,zn_1,58174.72552,Yes
339069,Home & Living,20.48298383,Anti-slip Cushion Sofa Cushion,goodluc,50183.97495,No
1776868,Computers & Peripherals,10.53833321,Ca Front Panel Kit Front Panel Ca Series,mhanif.,30307.39887,Yes
288735,Women's Shoes,19.12730483,Resleting Sdw76 Women's Wedges,sepatu_p,100816.979,No
861974,Computers & Peripherals,332.5056845,antminer s9 14th include psu,azrula,70959.84929,Yes
260258,"Toys, Kids & Babies",91.64697934,Jujube: Hello Rainbow - Super Be,bum,92246.34132,No
1690160,Home & Living,14.18541691,180kg Digital Body Scales Digital Body Scale,castel,55783.62703,Yes
690903,Kids Fashion,8.969731022,Dk 18 Tee Glow In The Dark,angelina,83130.81378,No
543556,Men's Wear,21.00192337,Burberrys Premium Men's Collar Shirt,u_smile_o,24150.04325,Yes
62272,Women's Apparel,8.507549649,Adult Pajamas Babymax Shirt,fukiet,88389.12782,No
1434694,Home & Living,14.08234661,Bristles Practical Bathing Brush,lizh,91647.25528,No
747300,Women's Apparel,19.76595786,Cloth Inc High Neck Knit Top,cloth_,15800.13838,Yes
971356,Women's Apparel,9.521048032,Plain Tshirt By Heaven Lights,ratna.cha,85075.43673,Yes
1066993,Sports & Outdoors,23.26756327,Fugu Nidji Reel 800,donihas,17820.54094,No
281246,Home & Living,20.63846843,Philips Chopper HR2929 Meat Grinder,toserba_ak,24642.73329,No
276882,Men's Shoes,11.90508414,Fashionable Flip-flops for Anti-skid Beach,bestsho,29992.73213,No
424673,"Toys, Kids & Babies",11.29428248,Children's Toys Puzzle Large Letters Mdf,kidut,22695.64196,Yes
980084,Women's Apparel,17.67078179,Sale Sale... Aruna By Hijabku Cheapest!!,grosirgam,11637.18995,No
117850,Home & Living,11.15356504,Batch 2001:- Astrophytum Asterias,83jenn,29202.30858,No
450194,Home & Living,11.15669332,Innofresh winter essential oil,sgcrea,24472.71339,Yes
611430,Men's Shoes,12.20000072,Men's Casual Peas Shoes Men's Shoes Low To Help,gdyd,67416.08019,Yes
1655912,Jewellery & Accessories,14.52937261,S999 Silver Needle Mini Simple Ear Stick,fzdxj,28234.49141,No
996458,Home & Living,20.70532913,Face Mask Murah & Berkualiti,farah.,17537.39098,No
72731,Women's Apparel,9.925583367,Kencana Purple Stelan Cp Jumbo Brown Label,yandiol,60006.13838,Yes
1660678,Kids Fashion,15.13993152,Gamis Toyobo Jayyida Oppo Yakids,shofiyakids,73687.1461,Yes
1258295,Women's Apparel,11.67897478,Wide Leg Pants Loose Long Winter Thin Woolen,gaoyi,72362.5153,No
49722,Women's Apparel,14.34071812,Hulwa Coral,elins,21678.47871,No
661820,Home & Living,16.71443714,Decorative Flower Led Lights,anasha,18733.02317,No
1163937,Home & Living,7.742689901,2021 working secretary student study plan,warmhou,56188.3296,No
1090359,Women's Apparel,14.3221658,Riera Dress By Seena Modesty (dress Only),jakarta.,31385.11607,Yes
1842003,Women's Apparel,16.21757506,Women T-shirt O-neck Long Sleeve T-shirt Om-9013,zjc52,59505.32264,Yes
1586343,Women's Bags,23.7001262,Black Fart Loading Funny Lunch Bag,aoshihon,29005.44377,No
1252364,Women's Apparel,17.71652562,Olive Peach Pear,mamig,56763.99289,No
1511125,Home & Living,3.839292866,Screen Printing Name Back Nomer,sports,101858.5861,No
1788404,Sports & Outdoors,17.34125388,Men's Shoes Men's Shoes Increased Sports Shoes,halou,83985.05609,Yes
1540191,Hobbies & Books,20.41900216,Naruto Sasuke Kakashi Action Figure Model,zzgnr,82440.63126,No
69080,Women's Apparel,47.92460694,Inc Cloth Chayu Led Cotton Midi Dress,cloth_,31351.37497,Yes
189451,Women's Apparel,14.63563849,D3215 Textured Dress,missonlin,12790.75945,No
1822580,Computers & Peripherals,57.62824169,TP-Link Archer C6,rener,52089.06988,Yes
1991235,Women's Apparel,20.31411386,Women's Leather Non-slip Soft Chiffon Shorts,zhijianzui,41730.37255,Yes
245310,"Toys, Kids & Babies",20.42811203,TOMMEE TIPPEE 3X9OZ BOTTLE,ndynaaba,78858.14494,No
1120834,Sports & Outdoors,28.9420168,Men's Shoes Korean Sports Casual Shoes,ashbu4,79405.72361,No
975176,Beauty & Personal Care,9.063893728,Hijab Mask For Children; Adult (fabric Mask),bohob,93286.37674,No
1069072,Women's Apparel,14.58269858,Pants High Waist Lace Modal Pants,heg186,88079.02224,No
503857,Men's Wear,12.96261632,NIKE MAN TSHIRT JUST DO IT FOR RM10,aisyasa,63879.62323,No
1904273,Men's Shoes,28.56204411,GREEN POINT CLUB CASUAL SHOES (ML83-8601) BLACK,infinitysp,32349.002,No
116402,Beauty & Personal Care,11.46150811,Theraskin Complete Elderly Acne Package,theraski,40280.7127,Yes
1978551,Beauty & Personal Care,36.91890216,Antonio Banderas Black Seduction Edt For Men,her,13290.48619,Yes
1856046,Women's Apparel,15.57813398,Women's Summer Hong Kong Mid-length Chiffon Shorts,haifeng,62024.64408,No
1573811,Home & Living,21.83391057,♡.Mop 2x Soft Scrubby Pads+2x Heavy Scrub Pads,hyhjj,18466.25531,Yes
1652025,Kids Fashion,16.53777336,Baby Millioner Girl Shoes,grands,20913.40152,Yes
90327,Women's Apparel,13.5993856,Extu Gamis Etnik Bkk Laura Balloon Motif.,bundaah,73464.26642,No
1682626,Women's Shoes,66.41212827,Nb 997 Quot; Kith X Nonnative Quot;,distrik.,50471.03627,Yes
739771,Kids Fashion,11.85418671,Rabbani Model School Veil From Size S - Xl,realspecial,80427.03746,No
1558217,Mobile & Gadgets,1447.515261,iphone 11 pro max,karthik_,106544.1745,Yes
1406126,Sports & Outdoors,10.44028392,Hello kitty,yuki,27768.07963,No
1165972,Pet Food & Supplies,9.845252687,At+pet Sweater Dog Clothes,athena,85827.78043,No
1269132,Women's Bags,17.10332958,2020 Long Zipper Wallet Large Capacity Clutch,asha,98503.46339,Yes
1311418,"Toys, Kids & Babies",7.505711237,Cussons Baby Wipes 50s Buy 1 Get 1 Free / Tissue,ingekat,68456.03108,No
313824,Women's Apparel,13.14834629,mm Sweeter Import,murmero,12997.65091,Yes
111883,Sports & Outdoors,18.96556788,"Berkley Gulp! Saltwater 2"" Shrimp， New Penny",bestv,25667.94051,Yes
425531,Home & Living,24.25500841,Simple Single Double Solid Wood Zipper Wardrobe,cangrui,86885.85203,No
545088,"Dining, Travel & Services",11.83276343,Luge and Sky Ride   2 rounds,sgattr,96078.18254,No
1163939,Home Appliances,11.46428868,5pcs K110B3 K110 B3 K110 TSSOP16,wensh,19919.34893,Yes
1230049,Kids Fashion,13.42573471,Setting Leging Import Sz 2 Hayu -@ 5t,aly1,46015.37159,Yes
111798,Women's Apparel,29.07510662,Plus Size Frills Hem Short,rainbo,80630.94012,No
1969444,Home & Living,17.74702628,Spray Mop Versatile Floor Mop / Spray Mop Ultima,halogi,54570.08502,Yes
407367,Women's Apparel,10.61495526,Beria Size Xl - 3xl (bergo Kaos Jilbafra),galleryd,75817.92101,Yes
108114,Women's Apparel,17.71919564,Greet Nightgown Model: K Hayu -@ 086 / Ptpk,greetnig,102075.1508,Yes
1033140,Hobbies & Books,9.033480121,Custom Lighters Free Picture Free Design Cheap,dashcre,17888.27815,Yes
664580,Men's Wear,36.45022183,2020 Japanese V-neck Sweater Men Thicken Sweater,sunjiu,83934.40417,Yes
1527539,Men's Bags,56.56119125,Adidas Pe Waistbag L Pocket - Gd 5000,aplussp,48504.17778,No
249143,Beauty & Personal Care,12.661624,Luminous And Lifting Glowing Serum,caca_,48582.49123,No
437016,Kids Fashion,18.79493577,Ciara Pevita Tunik Ori By Lubna Kids,salsabila,97500.67653,No
269407,Mobile & Gadgets,13.10001264,Instock! Vans Phone Case! Likes!,shopsati,31746.82495,Yes
767551,Mobile & Gadgets,10.89047187,2pcs Tempered Glass screen for Huawei Honor 4,bai.,70582.70099,Yes
1773914,Men's Wear,26.93845467,Winter Flannel Men's Winter Thick Bathrobe Pajamas,yuexiame,41166.29024,Yes
1444656,Sports & Outdoors,25.06455551,Shoes Men's Sports Shoes Trend Of Wild Breathable,sun123,40311.47738,No
1730545,Women's Apparel,43.94990279,TTR Aurelia Maxi Dress in Rainbow (Size S),dream.wa,33274.58422,Yes
359105,Mobile & Gadgets,12.72182842,For Samsung Galaxy S7 chrysanthemum TPU Soft Case,mutoun,44099.1238,Yes
1273783,Sports & Outdoors,51.31154701,Nike Air M2K Tekno retro trend all-match old shoes,vddrr,62339.37273,No
223710,Men's Shoes,14.97546803,Crocs Men's Outdoor Sandals Cool Drag Dual-use,mqim,70369.69967,Yes
1329134,Women's Apparel,19.26998909,EDLYN DRESS LACE VIRAL,kajonga,102794.5555,No
505198,Women's Shoes,14.0497881,Converse Clasics Premium Made In Vietnam,latifalibr,12368.0501,Yes
1904457,Automotive,25.45323672,100% ORIGINAL PROTON BLM FLX SAT SWITCH PW922770,inspectorsp,55846.43978,Yes
352783,Men's Wear,24.44499243,Hoodie Squidward,16.23.pm,84153.79918,No
954615,Women's Apparel,14.53168238,Lucia Dress / Gamis,siva_s,19203.99194,No
1459046,Women's Apparel,29.7295659,Deyya Set Dress By Ermahijab,hijabg,28310.93887,Yes
958703,Beauty & Personal Care,16.94400796,Tonymoly - Liptone Get It Tint,thebeyou,67346.06893,Yes
616810,Home & Living,4.344040311,3D GRIFPHONE CHARACTER FOR ALL TYPE HP,jvac,23618.77915,No
1243268,Sports & Outdoors,69.5939755,Men's Breathable Canvas Sports Shoes,sun123,17096.15445,Yes
1254967,Home & Living,43.73627383,Thickened Cotton Bed Linen Skirt Four-piece Set,sanrenxin,62324.29402,No
1234302,Men's Wear,18.52423572,Autumn Hong Kong Tooling Hooded Jacket,wss0,39517.46707,Yes
